CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwNoer
15828,MRS.,ROBYN,RAMOS,11/21/1939,M,Female,robyn13@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,No
15829,MR.,DEVIN,DIAZ,5/17/1939,S,Male,devin59@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
15830,MRS.,NAOMI,ALONSO,2/14/1940,M,Female,naomi8@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
15831,MR.,OMAR,HE,2/14/1940,M,Male,omar17@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
15832,MR.,MANUEL,MARTINEZ,04/04/1941,S,Male,manuel16@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
15833,MRS.,TABITHA,KOVAR,3/24/1943,S,Female,tabitha3@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,Yes
15834,MS.,REBECCA,GREEN,3/25/1976,S,Female,rebecca16@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
15835,MR.,MARCUS,SMITH,4/27/1976,S,Male,marcus0@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
15836,MR.,DEVIN,JACKSON,4/15/1976,S,Male,devin10@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
15837,MS.,JULIA,JOHNSTON,10/21/1975,S,Female,julia23@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
15838,MS.,JULIA,TAYLOR,2/17/1974,S,Female,julia31@phoenixanalytic.co.ke,30000,0,Partial College,Skilled Manual,No
15839,MR.,WILLIAM,TAYLOR,5/21/1974,S,Male,william24@phoenixanalytic.co.ke,30000,0,Partial College,Skilled Manual,Yes
15840,MS.,NATALIE,PETERSON,2/26/1972,M,Female,natalie17@phoenixanalytic.co.ke,70000,0,Partial College,Skilled Manual,Yes
15841,MR.,LUIS,SHAN,5/14/1972,S,Male,luis31@phoenixanalytic.co.ke,80000,0,Bachelors,Management,No
15842,MS.,HALEY,GRAY,1/13/1972,M,Female,haley15@phoenixanalytic.co.ke,80000,0,Bachelors,Management,Yes
15843,MR.,CALEB,WRIGHT,11/02/1968,S,Male,caleb48@phoenixanalytic.co.ke,80000,0,Bachelors,Management,No
15844,MS.,MEGAN,BROWN,12/25/1968,M,Female,megan7@phoenixanalytic.co.ke,80000,0,Bachelors,Management,Yes
15845,MS.,MACKENZIE,CARTER,12/18/1968,M,Female,mackenzie32@phoenixanalytic.co.ke,80000,0,Bachelors,Management,No
15846,MR.,JULIAN,FLORES,09/09/1968,S,Male,julian14@phoenixanalytic.co.ke,80000,0,Bachelors,Management,Yes
15847,MR.,EDWARD,WHITE,5/13/1968,M,Male,edward35@phoenixanalytic.co.ke,90000,4,Bachelors,Management,Yes
15848,MRS.,GABRIELLE,HERNANDEZ,8/27/1968,M,Female,gabrielle60@phoenixanalytic.co.ke,90000,4,Bachelors,Management,Yes
15849,MS.,DESTINY,KELLY,03/02/1967,S,Female,destiny46@phoenixanalytic.co.ke,110000,0,Graduate Degree,Management,Yes
15850,MS.,RACHEL,BRADLEY,10/08/1967,S,Female,rachel48@phoenixanalytic.co.ke,110000,0,Graduate Degree,Management,No
15851,MS.,TAYLOR,ANDERSON,6/21/1967,S,Female,taylor57@phoenixanalytic.co.ke,110000,0,Graduate Degree,Management,No
15852,MR.,OSCAR,HENDERSON,8/26/1967,S,Male,oscar13@phoenixanalytic.co.ke,120000,0,Bachelors,Management,No
15853,MS.,JASMINE,BROWN,2/22/1967,M,Female,jasmine4@phoenixanalytic.co.ke,120000,0,Bachelors,Management,Yes
15854,MS.,MIRANDA,WOOD,8/28/1967,M,Female,miranda2@phoenixanalytic.co.ke,120000,0,Bachelors,Management,No
15855,MR.,NOAH,JONES,4/17/1963,M,Male,noah60@phoenixanalytic.co.ke,80000,4,Bachelors,Management,Yes
15856,MR.,LUIS,GONZALES,02/03/1968,M,Male,luis16@phoenixanalytic.co.ke,90000,4,Bachelors,Management,Yes
15857,MRS.,ISABELLA,WHITE,06/06/1959,S,Female,isabella68@phoenixanalytic.co.ke,60000,4,Graduate Degree,Skilled Manual,Yes
15858,MR.,JONATHAN,PARKER,6/15/1959,M,Male,jonathan37@phoenixanalytic.co.ke,60000,4,Graduate Degree,Skilled Manual,No
15859,MRS.,ABIGAIL,RAMIREZ,03/05/1959,S,Female,abigail20@phoenixanalytic.co.ke,60000,4,Graduate Degree,Skilled Manual,Yes
15860,MR.,JOE,MORENO,10/20/1972,S,Male,joe30@phoenixanalytic.co.ke,40000,4,Partial College,Clerical,Yes
15861,MR.,DAMIEN,ZHAO,5/26/1972,S,Male,damien8@phoenixanalytic.co.ke,40000,4,Partial College,Clerical,Yes
15862,MS.,SRINIWA,NARAYANAN,12/07/1972,S,Female,sriniwa0@phoenixanalytic.co.ke,50000,0,Graduate Degree,Skilled Manual,Yes
15863,MR.,ADAM,SCOTT,08/03/1973,M,Male,adam44@phoenixanalytic.co.ke,50000,0,Graduate Degree,Skilled Manual,No
15864,MS.,LAUREN,BAILEY,10/20/1973,S,Female,lauren7@phoenixanalytic.co.ke,50000,0,Graduate Degree,Skilled Manual,No
15865,MRS.,ISABEL,PRICE,4/14/1971,S,Female,isabel0@phoenixanalytic.co.ke,40000,4,High School,Skilled Manual,Yes
15866,MRS.,ABIGAIL,WHITE,01/03/1971,S,Female,abigail53@phoenixanalytic.co.ke,60000,1,Graduate Degree,Skilled Manual,Yes
15867,MRS.,VICTORIA,WHITE,02/08/1971,S,Female,victoria14@phoenixanalytic.co.ke,60000,1,Graduate Degree,Skilled Manual,Yes
15868,MR.,CALEB,LAL,6/13/1971,S,Male,caleb25@phoenixanalytic.co.ke,60000,1,Graduate Degree,Skilled Manual,Yes
15869,MRS.,ALEXANDRA,HALL,12/22/1971,S,Female,alexandra88@phoenixanalytic.co.ke,60000,1,Graduate Degree,Skilled Manual,Yes
15871,MR.,RYAN,JAI,12/24/1971,M,Male,ryan35@phoenixanalytic.co.ke,60000,1,Graduate Degree,Skilled Manual,Yes
15872,MRS.,GABRIELLA,GONZALEZ,10/02/1972,M,Female,gabriella31@phoenixanalytic.co.ke,50000,1,Graduate Degree,Skilled Manual,Yes
15873,MRS.,HAILEY,RICHARDSON,10/19/1972,M,Female,hailey10@phoenixanalytic.co.ke,70000,1,Graduate Degree,Professional,Yes
15874,MR.,SAMUEL,MARTIN,06/12/1944,M,Male,samuel53@phoenixanalytic.co.ke,70000,4,Bachelors,Management,No
15875,MR.,DEVIN,MORRIS,2/17/1944,M,Male,devin84@phoenixanalytic.co.ke,70000,4,Bachelors,Management,Yes
15876,MR.,EDUARDO,TURNER,10/18/1944,M,Male,eduardo38@phoenixanalytic.co.ke,70000,5,Bachelors,Management,Yes
15877,MR.,JORDAN,PEREZ,10/11/1945,M,Male,jordan57@phoenixanalytic.co.ke,70000,5,Bachelors,Management,Yes
15878,MR.,KEVIN,FLORES,4/23/1945,M,Male,kevin15@phoenixanalytic.co.ke,70000,5,Bachelors,Management,Yes
15879,MR.,TYLER,WILSON,5/21/1945,M,Male,tyler13@phoenixanalytic.co.ke,70000,5,Bachelors,Management,Yes
15880,MR.,PATRICK,BAILEY,11/13/1945,M,Male,patrick21@phoenixanalytic.co.ke,70000,5,Bachelors,Management,No
15881,MRS.,DESTINY,WILLIAMS,8/20/1945,M,Female,destiny2@phoenixanalytic.co.ke,60000,4,Bachelors,Management,Yes
15882,MR.,MAURICE,XIE,11/01/1945,S,Male,maurice3@phoenixanalytic.co.ke,60000,4,Bachelors,Management,Yes
15883,MR.,TRISTAN,COLEMAN,11/13/1945,M,Male,tristan6@phoenixanalytic.co.ke,60000,4,Bachelors,Management,Yes
15884,MR.,DAKOTA,BRADLEY,07/07/1945,M,Male,dakota0@phoenixanalytic.co.ke,60000,4,Bachelors,Management,No
15885,MR.,GARRETT,SANCHEZ,5/18/1946,S,Male,garrett22@phoenixanalytic.co.ke,60000,4,Bachelors,Management,Yes
15886,MR.,MATTHEW,BROWN,4/18/1946,S,Male,matthew10@phoenixanalytic.co.ke,60000,5,Bachelors,Management,Yes
15887,MRS.,DEANNA,VAZQUEZ,08/12/1946,M,Female,deanna41@phoenixanalytic.co.ke,60000,5,Bachelors,Management,Yes
15888,MRS.,AMANDA,RICHARDSON,05/05/1946,M,Female,amanda9@phoenixanalytic.co.ke,70000,5,Bachelors,Management,Yes
15889,MR.,ROBERT,WRIGHT,11/18/1946,M,Male,robert63@phoenixanalytic.co.ke,70000,4,Bachelors,Management,Yes
15890,MR.,JAMES,RUSSELL,2/27/1947,S,Male,james35@phoenixanalytic.co.ke,60000,2,Bachelors,Management,Yes
15891,MR.,JORDAN,LOPEZ,06/11/1947,M,Male,jordan66@phoenixanalytic.co.ke,70000,4,Bachelors,Management,No
15892,MRS.,PAMELA,SRINI,01/10/1948,S,Female,pamela11@phoenixanalytic.co.ke,40000,2,High School,Professional,Yes
15893,MRS.,YOLANDA,XU,11/15/1948,M,Female,yolanda4@phoenixanalytic.co.ke,40000,2,High School,Professional,Yes
15894,MRS.,JOANNA,GUTIERREZ,5/13/1948,M,Female,joanna9@phoenixanalytic.co.ke,40000,2,High School,Professional,Yes
15895,MRS.,SOPHIA,PARKER,5/13/1948,S,Female,sophia6@phoenixanalytic.co.ke,60000,2,Bachelors,Management,Yes
15896,MR.,SAMUEL,JONES,6/17/1948,M,Male,samuel61@phoenixanalytic.co.ke,60000,2,Bachelors,Management,Yes
15897,MRS.,HALEY,COOPER,3/17/1948,S,Female,haley9@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
15898,MR.,ISAIAH,GONZALEZ,05/01/1949,M,Male,isaiah32@phoenixanalytic.co.ke,60000,2,Partial College,Professional,No
15899,MR.,IAN,JAMES,07/01/1949,M,Male,ian64@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
15900,MR.,WYATT,ROBERTS,3/28/1950,S,Male,wyatt42@phoenixanalytic.co.ke,40000,2,Partial High School,Skilled Manual,Yes
15901,MRS.,TAYLOR,BRYANT,2/27/1950,S,Female,taylor42@phoenixanalytic.co.ke,60000,2,Partial College,Professional,No
15902,MR.,ROBERT,DIAZ,4/25/1950,M,Male,robert33@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
15903,MRS.,ABIGAIL,BARNES,07/09/1950,M,Female,abigail28@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
15904,MRS.,JANICE,BENNETT,1/25/1950,M,Female,janice4@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
15905,MRS.,TAYLOR,TAYLOR,4/18/1951,S,Female,taylor56@phoenixanalytic.co.ke,70000,2,High School,Professional,Yes
15906,MRS.,KAITLYN,LEWIS,03/06/1951,S,Female,kaitlyn44@phoenixanalytic.co.ke,70000,2,High School,Professional,Yes
15907,MR.,STEVEN,BAILEY,4/18/1951,M,Male,steven25@phoenixanalytic.co.ke,60000,2,Partial College,Professional,No
15908,MR.,DAVID,WILSON,9/20/1951,M,Male,david65@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
15909,MRS.,CASSIDY,ROSS,09/07/1951,M,Female,cassidy4@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
15910,MR.,CALEB,HUGHES,06/08/1951,M,Male,caleb8@phoenixanalytic.co.ke,70000,4,Partial College,Professional,No
15911,MRS.,MARIA,BAKER,4/26/1952,M,Female,maria58@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
15912,MRS.,MYA,SIMMONS,03/07/1952,S,Female,mya15@phoenixanalytic.co.ke,60000,3,High School,Professional,Yes
15913,MR.,ANTONIO,HUGHES,6/16/1952,M,Male,antonio11@phoenixanalytic.co.ke,60000,3,High School,Professional,Yes
15914,MR.,LOGAN,BRYANT,8/22/1952,S,Male,logan19@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
15915,MR.,ALEX,COX,07/11/1952,S,Male,alex14@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
15916,MR.,BRANDON,WALKER,7/14/1952,M,Male,brandon53@phoenixanalytic.co.ke,70000,4,Partial College,Professional,No
15917,MRS.,EMILY,WHITE,9/20/1952,M,Female,emily13@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
15918,MR.,ROBERTO,RUIZ,02/03/1952,S,Male,roberto1@phoenixanalytic.co.ke,70000,5,Partial College,Professional,Yes
15919,MRS.,REBEKAH,PRASAD,05/07/1958,M,Female,rebekah9@phoenixanalytic.co.ke,130000,2,Partial College,Professional,Yes
15920,MR.,COLIN,WU,8/14/1957,S,Male,colin7@phoenixanalytic.co.ke,100000,2,Partial College,Professional,Yes
15921,MR.,DONALD,PATEL,11/26/1957,S,Male,donald5@phoenixanalytic.co.ke,100000,2,Partial College,Professional,Yes
15922,MR.,ROGER,KUMAR,10/16/1957,M,Male,roger35@phoenixanalytic.co.ke,150000,2,High School,Professional,Yes
15923,MR.,RICARDO,RAJE,10/07/1956,S,Male,ricardo14@phoenixanalytic.co.ke,100000,2,High School,Professional,Yes
15924,MR.,OMAR,WANG,6/20/1956,M,Male,omar1@phoenixanalytic.co.ke,100000,2,High School,Professional,Yes
15925,MR.,STANLEY,SUBRAM,6/27/1956,M,Male,stanley14@phoenixanalytic.co.ke,110000,3,Partial College,Professional,No
15926,MRS.,DONNA,DENG,02/12/1956,S,Female,donna2@phoenixanalytic.co.ke,120000,3,High School,Professional,Yes
15927,MR.,GILBERT,HUANG,12/04/1956,S,Male,gilbert5@phoenixanalytic.co.ke,120000,3,High School,Professional,Yes
15928,MRS.,PRISCILLA,PAL,05/08/1956,S,Female,priscilla10@phoenixanalytic.co.ke,120000,3,High School,Professional,Yes
15929,MRS.,KARLA,RAJI,08/10/1956,M,Female,karla22@phoenixanalytic.co.ke,150000,3,High School,Professional,Yes
15930,MRS.,TIFFANY,HE,04/02/1955,M,Female,tiffany19@phoenixanalytic.co.ke,100000,2,High School,Professional,Yes
15931,MR.,MICAH,XU,01/08/1955,M,Male,micah23@phoenixanalytic.co.ke,110000,3,Partial College,Professional,Yes
15932,MRS.,TABITHA,JIMENEZ,09/11/1955,M,Female,tabitha25@phoenixanalytic.co.ke,130000,3,Partial College,Professional,Yes
15933,MR.,CLINTON,DOMINGUEZ,02/03/1955,S,Male,clinton9@phoenixanalytic.co.ke,160000,2,High School,Professional,No
15934,MRS.,NICHOLE,RAJI,3/28/1956,S,Female,nichole21@phoenixanalytic.co.ke,70000,3,Partial College,Professional,Yes
15935,MRS.,AMBER,KING,10/28/1933,M,Female,amber19@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,No
15936,MRS.,ABIGAIL,JOHNSON,7/15/1933,M,Female,abigail48@phoenixanalytic.co.ke,90000,4,Bachelors,Management,Yes
15937,MRS.,GRACE,LEWIS,05/12/1965,M,Female,grace20@phoenixanalytic.co.ke,90000,5,Partial College,Professional,Yes
15938,MR.,SEAN,COLLINS,07/09/1965,M,Male,sean33@phoenixanalytic.co.ke,100000,4,Partial College,Professional,Yes
15939,MRS.,JENNIFER,BROWN,02/11/1965,M,Female,jennifer32@phoenixanalytic.co.ke,100000,4,Partial College,Professional,Yes
15940,MR.,JACK,BRYANT,11/27/1965,M,Male,jack18@phoenixanalytic.co.ke,100000,4,Partial College,Professional,Yes
15941,MRS.,BAILEY,BROOKS,2/26/1965,S,Female,bailey0@phoenixanalytic.co.ke,120000,3,Bachelors,Management,No
15942,MR.,LUCAS,RODRIGUEZ,08/09/1964,M,Male,lucas34@phoenixanalytic.co.ke,80000,4,Bachelors,Management,Yes
15943,MR.,RICHARD,WATSON,1/18/1964,M,Male,richard80@phoenixanalytic.co.ke,80000,4,Partial College,Professional,No
15944,MR.,DAMIEN,LU,05/12/1964,M,Male,damien9@phoenixanalytic.co.ke,90000,5,Partial College,Professional,Yes
15945,MRS.,ALEXANDRIA,KELLY,6/24/1964,M,Female,alexandria26@phoenixanalytic.co.ke,100000,4,Partial College,Professional,Yes
15946,MR.,WYATT,WILSON,7/20/1964,S,Male,wyatt7@phoenixanalytic.co.ke,110000,3,Bachelors,Management,No
15947,MRS.,MICHELLE,BLUE,10/12/1964,M,Female,michelle14@phoenixanalytic.co.ke,120000,4,Partial College,Professional,Yes
15948,MRS.,ANGELA,HUGHES,11/20/1964,S,Female,angela14@phoenixanalytic.co.ke,130000,2,Bachelors,Management,No
15949,MRS.,KATHERINE,GREEN,09/10/1964,M,Female,katherine62@phoenixanalytic.co.ke,130000,3,Bachelors,Management,Yes
15950,MRS.,ERIN,PETERSON,1/15/1956,M,Female,erin9@phoenixanalytic.co.ke,70000,3,Partial College,Professional,Yes
15951,MRS.,JENNA,BAKER,10/13/1956,M,Female,jenna16@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
15952,MR.,EVAN,COOPER,6/20/1956,M,Male,evan9@phoenixanalytic.co.ke,90000,2,Partial College,Professional,No
15953,MR.,JULIO,MORENO,04/11/1934,M,Male,julio6@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,Yes
15954,MR.,MARSHALL,DENG,8/27/1963,M,Male,marshall22@phoenixanalytic.co.ke,100000,0,Partial College,Professional,Yes
15955,MR.,NEIL,ORTEGA,11/17/1963,M,Male,neil21@phoenixanalytic.co.ke,110000,4,Bachelors,Management,Yes
15956,MR.,RYAN,LI,5/17/1963,M,Male,ryan30@phoenixanalytic.co.ke,130000,3,Bachelors,Management,Yes
15957,MR.,SAMUEL,ROSS,11/15/1963,S,Male,samuel2@phoenixanalytic.co.ke,130000,3,Bachelors,Management,No
15958,MRS.,NICOLE,ROSS,04/06/1962,M,Female,nicole52@phoenixanalytic.co.ke,90000,4,Partial College,Professional,Yes
15959,MR.,LOGAN,RODRIGUEZ,03/02/1962,M,Male,logan72@phoenixanalytic.co.ke,100000,1,Partial College,Professional,Yes
15960,MRS.,BRIANNA,BRYANT,10/08/1962,M,Female,brianna63@phoenixanalytic.co.ke,120000,1,Partial College,Professional,No
15961,MRS.,ASHLEY,WALKER,4/23/1962,S,Female,ashley24@phoenixanalytic.co.ke,150000,1,Partial College,Professional,No
15962,MR.,BENJAMIN,WINTER,01/11/1961,S,Male,benjamin49@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
15963,MRS.,MADISON,SMITH,08/06/1961,S,Female,madison0@phoenixanalytic.co.ke,90000,4,High School,Professional,No
15964,MR.,STEVEN,COX,10/03/1961,S,Male,steven20@phoenixanalytic.co.ke,130000,1,Bachelors,Management,No
15965,MRS.,JENNIFER,WATSON,6/18/1961,S,Female,jennifer71@phoenixanalytic.co.ke,150000,1,Partial College,Professional,No
15966,MRS.,NATALIE,FOSTER,8/15/1955,M,Female,natalie38@phoenixanalytic.co.ke,60000,2,High School,Professional,No
15967,MR.,DAKOTA,DIAZ,6/16/1955,M,Male,dakota18@phoenixanalytic.co.ke,70000,4,High School,Professional,Yes
15968,MR.,EDWARD,GONZALEZ,4/21/1955,S,Male,edward10@phoenixanalytic.co.ke,70000,4,High School,Professional,Yes
15969,MR.,SEAN,MURPHY,06/01/1955,S,Male,sean22@phoenixanalytic.co.ke,90000,2,High School,Professional,Yes
15970,MR.,SAMUEL,THOMPSON,09/06/1954,S,Male,samuel54@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,No
15971,MR.,RYAN,JENKINS,8/26/1935,M,Male,ryan9@phoenixanalytic.co.ke,50000,2,Graduate Degree,Management,Yes
15972,MRS.,CAITLIN,BAILEY,10/02/1935,M,Female,caitlin13@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
15973,MR.,CHRISTOPHER,GARCIA,11/23/1936,M,Male,christopher16@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,Yes
15974,MR.,MARCUS,GREEN,06/12/1960,M,Male,marcus33@phoenixanalytic.co.ke,80000,5,Partial College,Professional,Yes
15975,MRS.,GABRIELLE,COLLINS,9/24/1960,S,Female,gabrielle47@phoenixanalytic.co.ke,90000,4,High School,Professional,No
15976,MR.,KRISTOPHER,PATEL,5/24/1960,S,Male,kristopher3@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
15977,MRS.,JULIA,HARRIS,3/15/1960,M,Female,julia35@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
15978,MR.,XAVIER,WALKER,11/18/1960,M,Male,xavier20@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
15979,MRS.,NICOLE,COOK,6/14/1960,M,Female,nicole30@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
15980,MRS.,GABRIELLE,MORGAN,5/22/1960,S,Female,gabrielle5@phoenixanalytic.co.ke,100000,3,Partial College,Professional,Yes
15981,MR.,GABRIEL,POWELL,3/14/1960,S,Male,gabriel5@phoenixanalytic.co.ke,100000,0,Partial College,Professional,No
15982,MR.,JOSE,EVANS,5/22/1960,M,Male,jose38@phoenixanalytic.co.ke,110000,5,Partial College,Professional,Yes
15984,MR.,NATHAN,WRIGHT,6/22/1960,M,Male,nathan50@phoenixanalytic.co.ke,170000,1,Bachelors,Management,Yes
15985,MR.,DEVIN,JOHNSON,6/18/1960,M,Male,devin1@phoenixanalytic.co.ke,170000,1,Bachelors,Management,Yes
15986,MR.,DALTON,SANCHEZ,09/11/1954,S,Male,dalton89@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
15987,MRS.,NICOLE,KELLY,9/25/1954,M,Female,nicole46@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
15988,MR.,EDWARD,MOORE,05/12/1954,M,Male,edward30@phoenixanalytic.co.ke,70000,3,High School,Professional,Yes
15989,MRS.,SAVANNAH,CAMPBELL,11/19/1954,M,Female,savannah29@phoenixanalytic.co.ke,70000,3,High School,Professional,Yes
15990,MR.,EDUARDO,RICHARDSON,5/25/1953,S,Male,eduardo78@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
15991,MR.,DAVID,TAYLOR,1/19/1953,M,Male,david67@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
15992,MRS.,ISABELLE,ALEXANDER,4/22/1953,S,Female,isabelle17@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
15993,MR.,SPENCER,COLEMAN,5/22/1953,M,Male,spencer7@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
15994,MRS.,OLIVIA,BLUE,11/01/1952,M,Female,olivia49@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
15995,MRS.,KAITLYN,JOHNSON,5/26/1952,M,Female,kaitlyn24@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
15996,,EMILY,BARNES,2/27/1952,M,NA,emily28@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
15997,MRS.,MELISSA,JENKINS,09/11/1937,M,Female,melissa1@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
15998,MRS.,MARISSA,FLORES,05/09/1937,M,Female,marissa9@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
15999,MRS.,MARIA,HILL,7/23/1937,M,Female,maria63@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
16000,MRS.,GABRIELLE,RAMIREZ,9/27/1937,M,Female,gabrielle16@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
16001,MR.,RICARDO,PAL,10/25/1937,M,Male,ricardo12@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
16002,MRS.,PAIGE,HAYES,02/10/1937,M,Female,paige22@phoenixanalytic.co.ke,110000,2,Graduate Degree,Management,Yes
16003,MRS.,CAROL,ROBINSON,10/27/1937,M,Female,carol17@phoenixanalytic.co.ke,130000,2,Graduate Degree,Management,Yes
16004,MR.,JOE,MARTINEZ,11/19/1938,M,Male,joe20@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
16005,MR.,JORDAN,HILL,10/07/1938,S,Male,jordan67@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
16006,MRS.,ANGELICA,HENDERSON,7/14/1938,M,Female,angelica4@phoenixanalytic.co.ke,110000,2,Graduate Degree,Management,Yes
16007,MRS.,JANELLE,GONZALEZ,10/01/1939,M,Female,janelle15@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
16008,MRS.,MORGAN,ALLEN,7/16/1939,M,Female,morgan21@phoenixanalytic.co.ke,110000,2,Graduate Degree,Management,Yes
16009,MR.,MATTHEW,MARTINEZ,9/15/1939,S,Male,matthew22@phoenixanalytic.co.ke,170000,1,Graduate Degree,Management,No
16010,MRS.,NICOLE,WOOD,2/14/1940,M,Female,nicole50@phoenixanalytic.co.ke,120000,2,Graduate Degree,Management,Yes
16011,MRS.,MARIA,MURPHY,09/06/1940,M,Female,maria8@phoenixanalytic.co.ke,130000,2,Bachelors,Management,Yes
16012,MRS.,GRACE,COOPER,08/01/1968,S,Female,grace34@phoenixanalytic.co.ke,90000,4,Bachelors,Management,No
16013,MR.,XAVIER,WILLIAMS,7/21/1968,S,Male,xavier2@phoenixanalytic.co.ke,90000,4,Partial College,Skilled Manual,No
16014,MR.,CHRISTOPHER,WILSON,03/08/1968,M,Male,christopher7@phoenixanalytic.co.ke,120000,2,Bachelors,Management,Yes
16015,MS.,JESSICA,COOPER,02/03/1979,S,Female,jessica11@phoenixanalytic.co.ke,30000,0,Partial College,Skilled Manual,No
16016,MR.,BRADLEY,SHE,08/12/1944,M,Male,bradley3@phoenixanalytic.co.ke,20000,4,High School,Skilled Manual,Yes
16017,MR.,JEREMY,RAMIREZ,05/12/1979,M,Male,jeremy36@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,No
16018,MS.,EMMA,HENDERSON,05/02/1979,S,Female,emma51@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,No
16019,MS.,AMBER,HERNANDEZ,02/02/1979,S,Female,amber18@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,Yes
16020,MR.,THOMAS,DIAZ,8/26/1978,M,Male,thomas24@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
16021,MS.,SHELBY,SANCHEZ,10/26/1978,S,Female,shelby24@phoenixanalytic.co.ke,40000,0,Partial High School,Clerical,No
16022,MR.,DEVIN,HERNANDEZ,7/20/1978,S,Male,devin24@phoenixanalytic.co.ke,40000,0,Partial High School,Clerical,No
16023,MR.,WILLIE,ZHANG,7/17/1947,S,Male,willie1@phoenixanalytic.co.ke,10000,2,High School,Skilled Manual,Yes
16024,MR.,ISAAC,HILL,8/17/1978,M,Male,isaac35@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,Yes
16025,MR.,JORGE,SUN,03/07/1945,M,Male,jorge15@phoenixanalytic.co.ke,10000,2,Partial High School,Clerical,Yes
16026,MR.,BYRON,JIMÉNEZ,07/10/1946,M,Male,byron4@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,No
16027,MRS.,ANNE,VAZQUEZ,8/15/1946,M,Female,anne16@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,No
16028,MR.,CODY,COOPER,1/28/1946,M,Male,cody9@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,No
